,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
667,20011612,,sp,"becton, dickinson and company (bdx) [st] filing status: new subholding of: sp m81 (merrill lynch)",p,04/18/2019,,"$1,001 - $15,000",,st,bdx
668,20011612,,sp,"home depot, inc. (hd) [st]",s,04/18/2019,,"$1,001 - $15,000",,st,hd
669,20011612,,sp,intuit inc. (intu) [st] filing status: new subholding of: sp m81 (merrill lynch),s,04/18/2019,,"$1,001 - $15,000",,st,intu
670,20011612,,sp,johnson & johnson (jnj) [st],s,04/04/2019,,"$1,001 - $15,000",,st,jnj
671,20011612,,sp,jp morgan chase & co. (jpm) [st] filing status: new subholding of: sp m81 (merrill lynch),p,04/18/2019,,"$1,001 - $15,000",,st,jpm
672,20011612,,sp,"pfizer, inc. (pfe) [st] filing status: new subholding of: sp m81 (merrill lynch)",s,04/18/2019,,"$1,001 - $15,000",,st,pfe
673,20011612,,sp,raytheon company (rtn) [st] filing status: new subholding of: sp m81 (merrill lynch),s,04/04/2019,,"$1,001 - $15,000",,st,rtn
674,20011612,,sp,unitedhealth group incorporated common stock (unh) [st],s,04/04/2019,,"$1,001 - $15,000",,st,unh
675,20011612,,sp,verizon communications inc. (vz) [st],s,04/18/2019,,"$1,001 - $15,000",,st,vz
676,20011612,,sp,walt disney company (dis) [st] filing status: new subholding of: sp m81 (merrill lynch),p,04/18/2019,,"$1,001 - $15,000",,st,dis
677,20012046,,sp,american funds developing: world growth & income fd [ot] filing status: new subholding of: sp e62 (edward jones location: us) description: american funds developing: world growth& income fd,p,07/26/2019,,"$15,001 - $50,000",,,edward jones location: us
678,20012046,,sp,coca-cola company (ko) [st] filing status: new subholding of: sp e62 (edward jones),s,07/26/2019,,"$15,001 - $50,000",,st,ko
679,20012046,,,principal u.s. mega-cap multi- factor index etf (usmc) [st] filing status: new subholding of: wf 95 (wells fargo financial),p,07/24/2019,,"$1,001 - $15,000",,st,usmc
680,20012046,,,principal u.s. mega-cap multi- factor index etf (usmc) [st],p,07/24/2019,,"$15,001 - $50,000",,st,usmc
681,20012046,,,principal u.s. mega-cap multi- factor index etf (usmc) [st] filing status: new subholding of: wf 95 (wells fargo financial),p,07/24/2019,,"$1,001 - $15,000",,st,usmc
682,20012046,,,principal u.s. mega-cap multi- factor index etf (usmc) [st],p,07/24/2019,,"$1,001 - $15,000",,st,usmc
683,20012046,,,principal u.s. mega-cap multi- factor index etf (usmc) [st] filing status: new subholding of: wf 95 (wells fargo financial),p,07/24/2019,,"$15,001 - $50,000",,st,usmc
684,20012046,,,"simon property group, inc. (spg) [st]",s,07/23/2019,,"$1,001 - $15,000",,st,spg
685,20012046,,,vanguard consumer staples etf (vdc) [st],p,07/24/2019,,"$50,001 - $100,000",,st,vdc
686,20012046,,,vanguard consumer staples etf (vdc) [st] filing status: new subholding of: wf 53 (wells fargo financial),p,07/24/2019,,"$15,001 - $50,000",,st,vdc
687,20012046,,,vanguard consumer staples etf (vdc) [st],p,07/24/2019,,"$50,001 - $100,000",,st,vdc
688,20012046,,,vanguard utilities etf (vpu) [st] filing status: new subholding of: wf 53 (wells fargo financial),s,07/24/2019,,"$1,001 - $15,000",,st,vpu
689,20011085,,sp,apple inc. (aapl) [st] filing status: new subholding of: sp m81 (merrill lynch),s,01/08/2019,,"$1,001 - $15,000",,st,aapl
690,20011085,,sp,exxon mobil corporation (xom) [st],s,01/04/2019,,"$1,001 - $15,000",,st,xom
691,20011085,,sp,exxon mobil corporation (xom) [st] filing status: new subholding of: sp m81 (merrill lynch),s,01/31/2019,,"$1,001 - $15,000",,st,xom
692,20011085,,sp,intuit inc. (intu) [st],p,01/08/2019,,"$1,001 - $15,000",,st,intu
693,20011085,,sp,johnson & johnson (jnj) [st] filing status: new subholding of: sp m81 (merrill lynch),s,01/08/2019,,"$1,001 - $15,000",,st,jnj
694,20011085,,sp,microsoft corporation (msft) [st],p,01/08/2019,,"$1,001 - $15,000",,st,msft
695,20011085,,sp,northrop grumman corporation (noc) [st] filing status: new subholding of: sp m81 (merrill lynch),s,01/04/2019,,"$1,001 - $15,000",,st,noc
696,20011085,,sp,"pepsico, inc. (pep) [st]",s,01/08/2019,,"$1,001 - $15,000",,st,pep
697,20011085,,sp,"r2000 arn issuer hsbc cap 12.75% sv 1,518.89 due 01/24/19 [ot] filing status: new subholding of: sp m40 (merrill lynch location: us) > ft unit 5221 sabrient bakersdozen port 2015 description: r2000 arn issuer hsbc cap 12.75% sv1,518.89 due01/24/19 redemp",s,01/24/2019,,"$50,001 - $100,000 tion",,,merrill lynch location: us
698,20011085,,sp,"simon property group, inc. (spg) [st]",s,01/04/2019,,"$1,001 - $15,000",,st,spg
699,20011085,,sp,"the travelers companies, inc. (trv) [st]",s,01/31/2019,,"$1,001 - $15,000",,st,trv
700,20011085,,sp,walmart inc. (wmt) [st] filing status: new subholding of: sp m81 (merrill lynch),p,01/08/2019,,"$1,001 - $15,000",,st,wmt
701,20011085,,sp,zoetis inc. class a (zts) [st],p,01/08/2019,,"$1,001 - $15,000",,st,zts
702,20010997,,jt,"dominion energy, inc. (d) [st] filing status: new description: automatic dividend reinvestment",p,12/26/2018,,"$1,001 - $15,000",,st,d
703,20012439,,,"amazon.com, inc. (amzn) [st] filing status: new subholding of: wf 69 (wells fargo financial)",s,09/26/2019,,"$15,001 - $50,000",,st,amzn
704,20012439,,,hartford fortis funds �* grwth opptys [ot],s,09/26/2019,,"$50,001 - $100,000",,,
705,20012439,,,vanguard consumer staples etf (vdc) [st] filing status: new subholding of: wf 69 (wells fargo financial),p,09/26/2019,,"$15,001 - $50,000",,st,vdc
706,20012439,,,vanguard utilities etf (vpu) [st],p,09/26/2019,,"$50,001 - $100,000",,st,vpu
707,20013776,,,first trust morningstar etf (fdl) [st],p,11/07/2019,,"$15,001 - $50,000",,st,fdl
708,20013776,,,principal u.s. mega-cap multi- factor index etf (usmc) [st] filing status: new subholding of: wf 95 (wells fargo financial),p,11/07/2019,,"$15,001 - $50,000",,st,usmc
709,20013776,,,spdr s&p 500 (spy) [st],p,11/07/2019,,"$15,001 - $50,000",,st,spy
710,20013776,,,vanguard utilities etf (vpu) [st],s,11/07/2019,,"$15,001 - $50,000",,st,vpu
711,20011922,,jt,"dominion energy, inc. (d) [st] filing status: new description: automatic dividend reinvestment",p,06/26/2019,,"$1,001 - $15,000",,st,d
712,20012318,,,"corteva, inc. (ctva) [st]",s,08/06/2019,,"$1,001 - $15,000",,st,ctva
713,20012318,,,dow inc. (dow) [st] filing status: new subholding of: wf 69 (wells fargo financial),s,08/06/2019,,"$1,001 - $15,000",,st,dow
714,20012318,,,first trust morningstar etf (fdl) [st],p,08/06/2019,,"$15,001 - $50,000",,st,fdl
715,20012318,,,first trust morningstar etf (fdl) [st] filing status: new subholding of: wf 95 (wells fargo financial),p,08/06/2019,,"$15,001 - $50,000",,st,fdl
716,20012318,,,spdr bloomberg barclays convertible securities etf (cwb) [st],p,08/06/2019,,"$15,001 - $50,000",,st,cwb
717,20012318,,,spdr bloomberg barclays convertible securities etf (cwb) [st] filing status: new subholding of: wf 69 (wells fargo financial),p,08/06/2019,,"$1,001 - $15,000",,st,cwb
718,20012318,,,spdr bloomberg barclays convertible securities etf (cwb) [st],p,08/14/2019,,"$50,001 - $100,000",,st,cwb
719,20012318,,,spdr s&p 500 (spy) [st] filing status: new subholding of: wf 95 (wells fargo financial),p,08/14/2019,,"$15,001 - $50,000",,st,spy
720,20012318,,,vanguard consumer staples etf (vdc) [st],p,08/14/2019,,"$50,001 - $100,000",,st,vdc
721,20012318,,,"waste management, inc. (wm) [st]",s,08/06/2019,,"$1,001 - $15,000",,st,wm
722,20011436,,jt,"dominion energy, inc. (d) [st] filing status: new description: automatic dividend reinvestment",p,03/20/2019,,"$1,001 - $15,000",,st,d
723,20012643,,,"central valley nmtc fund, llc [ol] filing status: new subholding of: mjtj, llc location: fresno, ca, us description: community developmentinvestments",s,10/28/2019,,"$500,001 - $1,000,000",,,
724,20011534,,jt,cigna corporation (ci) [st] filing status: new description: express scripts hldg xxxcorp act stock was exchanged for cigna corp: ci s,e,12/24/2018,,"$1,001 - $15,000 tock following the m",,st,ci
725,20012414,,jt,"dominion energy, inc. (d) [st] filing status: new description: automatic dividend reinvestment",p,09/25/2019,,"$1,001 - $15,000",,st,d
726,20011387,,sp,china mobile limited (chl) [st] filing status: new,p,03/08/2019,,"$15,001 - $50,000",,st,chl
727,20011387,,sp,electronic arts inc. (ea) [st],s,03/08/2019,,"$15,001 - $50,000",,st,ea
728,20011387,,sp,senior housing properties trust - common shares of beneficial interest (snh) [st] filing status: new,p,03/08/2019,,"$15,001 - $50,000",,st,snh
729,20011093,,sp,electronic arts inc. (ea) [st] filing status: new,p,01/11/2019,,"$1,001 - $15,000",,st,ea
730,20011093,,,"facebook, inc. - class a (fb) [st]",p,01/11/2019,,"$1,001 - $15,000",,st,fb
731,20011093,,,"illumina, inc. (ilmn) [st] filing status: new",p,01/11/2019,,"$15,001 - $50,000",,st,ilmn
732,20012034,,sp,charles schwab corporation (schw) [st] filing status: new,s,07/05/2019,,"$15,001 - $50,000",,st,schw
733,20011381,,jt,maricopa cnty ariz uni sch dist no 69 5.00% due 07/01/27 [gs],p,03/29/2019,,"$250,001 - $500,000",,,
734,20011381,,sp,microsoft corporation (msft) [st] filing status: new,p,03/29/2019,,"$1,001 - $15,000",,st,msft
735,20011381,,sp,microsoft corporation (msft) [st],s,03/05/2019,,"$500,001 - $1,000,000",,st,msft
736,20010939,,sp,microsoft corporation (msft) [st],p,12/31/2018,,"$1,001 - $15,000",,st,msft
737,20011247,,sp,microsoft corporation (msft) [st] filing status: new,p,02/28/2019,,"$500,001 - $1,000,000",,st,msft
738,20011872,,sp,senior housing properties trust - common shares of beneficial interest (snh) [st] filing status: new,s,06/06/2019,,"$15,001 - $50,000",,st,snh
739,20012623,,sp,china mobile limited (chl) [st] filing status: new,s,10/31/2019,,"$15,001 - $50,000",,st,chl
740,20012623,,,royal caribbean cruises ltd. (rcl) [st],s,10/31/2019,,"$1,001 - $15,000",,st,rcl
741,20011096,,jt,new york st dorm auth st pers income 5.00% due 03/15/27 [gs],p,01/03/2019,,"$250,001 - $500,000",,,
742,20011611,,jt,microsoft corporation (msft) [st] filing status: new,p,12/13/2018,,"$1,000,001 - $5,000,000",,st,msft
743,20011949,,sp,microsoft corporation (msft) [st],p,06/28/2019,,"$1,001 - $15,000",,st,msft
744,20010926,,,at&t inc. (t) [st] filing status: new subholding of: morgan stanley smithbarney llc brokerage account,s,12/19/2018,,"$15,001 - $50,000",,st,t
745,20010926,,,chevron corporation (cvx) [st],s,12/19/2018,,"$50,001 - $100,000",,st,cvx
746,20010926,,,exxon mobil corporation (xom) [st] filing status: new subholding of: morgan stanley smithbarney llc brokerage account,s,12/19/2018,,"$15,001 - $50,000",,st,xom
747,20010926,,,"williams companies, inc. (wmb) [st]",s,12/19/2018,,"$15,001 - $50,000",,st,wmb
748,20012413,,sp,microsoft corporation (msft) [st],p,09/03/2019,,"$5,000,001 - $25,000,000",,st,msft
749,20012413,,sp,microsoft corporation (msft) [st] filing status: new,p,09/30/2019,,"$1,001 - $15,000",,st,msft
750,20012413,,sp,microsoft corporation (msft) [st],s,09/04/2019,,"$5,000,001 - $25,000,000",,st,msft
751,20012247,,sp,microsoft corporation (msft) [st] filing status: new,s,08/28/2019,,"$500,001 - $1,000,000",,st,msft
752,20012549,,sp,"manning & napier, inc. class a (mn) [st] filing status: new description: gift of shares to global partnerships",s,10/25/2019,,"$100,001 - $250,000",,st,mn
753,20012549,,jt,university minn go ref bds regents ser. 5.00% due 10/01/25 [gs],p,10/03/2019,,"$250,001 - $500,000",,,
754,20011012,,sp,energy transfer lp common units (et) [st] filing status: new subholding of: morgan stanley smithbarney brokerageaccount,p,01/02/2019,,"$15,001 - $50,000",,st,et
755,20011420,,,cbs corporation class b (cbs) [st] filing status: new subholding of: morgan stanley smith barney llc brokerage account,p,03/25/2019,,"$1,001 - $15,000",,st,cbs
756,20011420,,,crown castle international corp. (cci) [st],s,03/25/2019,,"$15,001 - $50,000",,st,cci
757,20011420,,,dow inc. (dow) [st] filing status: new subholding of: morgan stanley smith barney llc brokerage account description: received shares of dow inc(dow) as a result of a stock spln-off from dow du,e,04/04/2019,,"$1,001 - $15,000 pont (dwdp).",,st,dow
758,20011420,,,walt disney company (dis) [st] filing status: new subholding of: morgan stanley smith barney llc ira,p,03/25/2019,,"$15,001 - $50,000",,st,dis
759,20011724,,,hospitality properties trust - shares of beneficial interest (hpt) [st] filing status: new subholding of: morgan stanley smithbarney llc ira,p,05/14/2019,,"$1,001 - $15,000",,st,hpt
760,20011724,,,vodafone group plc - american depositary shares each representing ten ordinary shares (vod) [st],s,05/14/2019,,"$1,001 - $15,000",,st,vod
761,20011778,,,"corteva, inc. (ctva) [st] filing status: new subholding of: morgan stanley smithbarney llc brokerage account description: corteva inc. (ctva) shares received in exchange for dowdupont (dwdp) as (dwdp) stock was transferred from morgan stanley smith barney llcbrokerage accou",e,05/31/2019,,"$1,001 - $15,000 a result of spin-off. nt - joint.",,st,ctva
762,20011252,,,procter & gamble company (pg) [st] filing status: new description: reinvested shares,p,02/15/2019,,"$1,001 - $15,000",,st,pg
763,20010967,,,coca-cola company (ko) [st] filing status: new description: reinvest shares,p,12/17/2018,,"$1,001 - $15,000",,st,ko
764,20010967,,,"home depot, inc. (hd) [st]",p,12/14/2018,,"$1,001 - $15,000",,st,hd
765,20010967,,,international business machines corporation (ibm) [st] filing status: new description: reinvest shares,p,12/11/2018,,"$1,001 - $15,000",,st,ibm
766,20010967,,,"ppg industries, inc. (ppg) [st]",p,12/13/2018,,"$1,001 - $15,000",,st,ppg
767,20011898,,,united technologies corporation (utx) [st] filing status: new subholding of: morgan stanley smithbarney llc ira,p,06/17/2019,,"$15,001 - $50,000",,st,utx
768,20011830,,,"dupont de nemours, inc. (dd) [st] filing status: new subholding of: morgan stanley smithbarney llc brokerage account description: dupont de nemours, inc.(dd) shares received in exchangefor dowdupont ( dowdupont (dwdp) stock was transferred from morganstanley smithbarney llc brok",e,06/03/2019,,"$1,001 - $15,000 dwdp) as result of erage account - join",,st,dd
769,20011625,,,coca-cola company (ko) [st] filing status: new description: reinvest shares,p,04/02/2019,,"$1,001 - $15,000",,st,ko
770,20012607,,,aircastle limited (ayr) [st] filing status: new subholding of: morgan stanley smithbarney llc brokerage account -spouse irrevocab,s,11/06/2019,,"$15,001 - $50,000 le trust",,st,ayr
771,20012607,,,alcon inc. ordinary shares (alc) [st],p,11/01/2019,,"$1,001 - $15,000",,st,alc
772,20012607,,,duke energy corporation (duk) [st] filing status: new subholding of: morgan stanley smithbarney llc ira description: duke energy corp. (duk)stock transferredfrom morgan stanley smith bar,s,11/01/2019,,"$15,001 - $50,000 ney llc ira (sp).",,st,duk
773,20012607,,,valero energy corporation (vlo) [st],s,11/01/2019,,"$15,001 - $50,000",,st,vlo
774,20012607,,,walt disney company (dis) [st] filing status: new subholding of: morgan stanley smithbarney llc ira,p,11/01/2019,,"$15,001 - $50,000",,st,dis
775,20012607,,,"wpx energy, inc. (wpx) [st]",s,11/01/2019,,"$15,001 - $50,000",,st,wpx
776,20011386,,,"home depot, inc. (hd) [st] filing status: new description: reinvest shares",p,03/28/2019,,"$1,001 - $15,000",,st,hd
777,20011386,,,international business machines corporation (ibm) [st],p,03/12/2019,,"$1,001 - $15,000",,st,ibm
778,20011386,,,"ppg industries, inc. (ppg) [st] filing status: new description: reinvest shares",p,03/13/2019,,"$1,001 - $15,000",,st,ppg
779,20011485,,,alcon inc. ordinary shares (alc) [st] filing status: new subholding of: morgan stanley smithbarney llc brokerage account description: received shares of alcon inc. (alc) as a result of a stock spin-off from novar,e,04/11/2019,,"$1,001 - $15,000 tis ag (nvs).",,st,alc
780,20011804,,,procter & gamble company (pg) [st] filing status: new description: reinvest shares,p,05/16/2019,,"$1,001 - $15,000",,st,pg
781,20012278,,,procter & gamble company (pg) [st] filing status: new description: reinvested shares,p,08/15/2019,,"$1,001 - $15,000",,st,pg
782,20012431,,,"home depot, inc. (hd) [st] filing status: new description: reinvest shares",p,09/20/2019,,"$1,001 - $15,000",,st,hd
783,20012431,,,international business machines corporation (ibm) [st],p,09/11/2019,,"$1,001 - $15,000",,st,ibm
784,20012431,,,"ppg industries, inc. (ppg) [st] filing status: new description: reinvest shares",p,09/13/2019,,"$1,001 - $15,000",,st,ppg
785,20012725,,,procter & gamble company (pg) [st] filing status: new description: reinvest shares,p,11/15/2019,,"$1,001 - $15,000",,st,pg
786,20011938,,,international business machines corporation (ibm) [st] filing status: new description: reinvest shares,p,06/11/2019,,"$1,001 - $15,000",,st,ibm
787,20011938,,,johnson & johnson (jnj) [st],p,06/12/2019,,"$1,001 - $15,000",,st,jnj
788,20011938,,,"ppg industries, inc. (ppg) [st] filing status: new description: reinvest",p,06/13/2019,,"$1,001 - $15,000",,st,ppg
789,20012544,,,coca-cola company (ko) [st] filing status: new description: reinvest shares,p,10/02/2019,,"$1,001 - $15,000",,st,ko
790,20012727,,,bancorpsouth bank (bxs) [st] filing status: new subholding of: raymond james ira #1,s,11/11/2019,,"$50,001 - $100,000",,st,bxs
791,20012727,,,bancorpsouth bank (bxs) [st],s,11/11/2019,,"$100,001 - $250,000",,st,bxs
792,20012727,,sp,bancorpsouth bank (bxs) [st] filing status: new subholding of: raymond james ira #3,s,11/11/2019,,"$100,001 - $250,000",,st,bxs
793,20012727,,,bancorpsouth bank (bxs) [st],s,11/12/2019,,"$100,001 - $250,000",,st,bxs
794,20012727,,,bancorpsouth bank (bxs) [st] filing status: new subholding of: raymond james ira #2,s,11/12/2019,,"$50,001 - $100,000",,st,bxs
795,20012727,,,bancorpsouth bank (bxs) [st],s,11/12/2019,,"$500,001 - $1,000,000",,st,bxs
796,20012727,,,bancorpsouth bank 5.50% series a non-cumulative perpetual preferred stock (bxs$a) [st] filing status: new subholding of: raymond james ira #1,p,11/15/2019,,"$15,001 - $50,000",,st,bxs$a
797,20012727,,,bancorpsouth bank 5.50% series a non-cumulative perpetual preferred stock (bxs$a) [st],p,11/15/2019,,"$15,001 - $50,000",,st,bxs$a
798,20012727,,sp,bancorpsouth bank 5.50% series a non-cumulative perpetual preferred stock (bxs$a) [st] filing status: new subholding of: raymond james ira #3,p,11/15/2019,,"$15,001 - $50,000",,st,bxs$a
799,20012727,,,bancorpsouth bank 5.50% series a non-cumulative perpetual preferred stock (bxs$a) [st],p,11/15/2019,,"$50,001 - $100,000",,st,bxs$a
800,20012727,,,bancorpsouth bank 5.50% series a non-cumulative perpetual preferred stock (bxs$a) [st] filing status: new subholding of: the neal patrick dunnirrevocable trustuad 1/19/2012,p,11/19/2019,,"$50,001 - $100,000",,st,bxs$a
801,20012727,,,bancorpsouth bank 5.50% series a non-cumulative perpetual preferred stock (bxs$a) [st],p,11/18/2019,,"$15,001 - $50,000",,st,bxs$a
802,20012175,,,coca-cola company (ko) [st] filing status: new description: reinvest shares,p,07/02/2019,,"$1,001 - $15,000",,st,ko
803,20012379,,,bb&t corporation depositary shares representing 1/1000th perpetual preferred series d (bbt$d) [st] filing status: new subholding of: the neal patrick dunnirrevocable trustuad 1/19/2012,s,09/03/2019,,"$1,001 - $15,000",,st,bbt$d
804,20012379,,,bb&t corporation depositary shares representing 1/1000th perpetual preferred series d (bbt$d) [st],s,09/03/2019,,"$1,001 - $15,000",,st,bbt$d
805,20012379,,,"global ct & pet imaging, llc [ol] filing status: new subholding of: the neal patrick dunn location: panama city, fl, usirrevocable trustuad 1/19/2012 description: sale will result in complete sale of class a shares and rema-dsi llc transaction amount is contingent on achieving revenue benchmarks.ining ownership o",s,09/01/2019,,"$100,001 - $250,000 f class b shares. a po",,,
806,20012379,,,"summit bank, na [ps]",s,09/01/2019,,"$50,001 - $100,000",,ps,
807,20012379,,,summit financial enterprises inc. [ps],e,09/01/2019,,"$250,001 - $500,000",,ps,
808,20012379,,,"summit financial enterprises inc. [ps] filing status: new subholding of: raymond james ira # location: panama city, fl, us2 description: exchange of shares of summit financial enterprises inc. for shares of bancor",e,09/01/2019,,"$250,001 - $500,000 psouth bank (bxs)",,ps,
809,20012379,,sp,summit financial enterprises inc. [ps],e,09/01/2019,,"$250,001 - $500,000",,ps,
810,20011689,,,"apollo global management, llc class a common shares representing class a limitied liability company interests (apo) [st] filing status: new subholding of: proequities",p,04/15/2019,,"$1,001 - $15,000",,st,apo
811,20011689,,,"huntington ingalls industries, inc. (hii) [st]",s,04/15/2019,,"$1,001 - $15,000",,st,hii
812,20011689,,,"kinder morgan, inc. (kmi) [st] filing status: new subholding of: proequities",s,05/14/2019,,"$1,001 - $15,000",,st,kmi
813,20011689,,,the carlyle group l.p. - common units (cg) [st],p,04/15/2019,,"$1,001 - $15,000",,st,cg
814,20011082,,,"bank of america corporation depositary shares, each representing a 1/1,000th interest in a share of 5.875% non- cumulative preferred stock, series hh (bac$k) [st] filing status: new subholding of: the neal patrick dunnirrevocable trustuad 1/19/2012",p,01/14/2019,,"$1,001 - $15,000",,st,bac$k
815,20011082,,,"bank of america corporation depositary shares, each representing a 1/1,000th interest in a share of 5.875% non- cumulative preferred stock, series hh (bac$k) [st]",p,01/14/2019,,"$1,001 - $15,000",,st,bac$k
816,20011082,,,"bank of america corporation depositary shares, each representing a 1/1,000th interest in a share of 5.875% non- cumulative preferred stock, series hh (bac$k) [st] filing status: new subholding of: raymond james ira #4",p,01/14/2019,,"$1,001 - $15,000",,st,bac$k
817,20011082,,,bb&t corporation depositary shares representing 1/1000th perpetual preferred series d (bbt$d) [st],p,01/14/2019,,"$1,001 - $15,000",,st,bbt$d
818,20011082,,,bb&t corporation depositary shares representing 1/1000th perpetual preferred series d (bbt$d) [st] filing status: new subholding of: raymond james ira #1,p,01/14/2019,,"$1,001 - $15,000",,st,bbt$d
819,20011082,,,"j p morgan chase & co depositary shares, each representing a 1/400th interest in a share of 6.10% non-cumulative preferred stock, series aa (jpm$g) [st]",p,01/14/2019,,"$1,001 - $15,000",,st,jpm$g
820,20011082,,,"j p morgan chase & co depositary shares, each representing a 1/400th interest in a share of 6.10% non-cumulative preferred stock, series aa (jpm$g) [st] filing status: new subholding of: raymond james ira #1",p,01/14/2019,,"$1,001 - $15,000",,st,jpm$g
821,20011082,,,"wells fargo & company depositary shares, each representing a 1/1,000th interest in a share of non-cumulative perpetual class a preferred stock, series v (wfc$v) [st]",p,01/14/2019,,"$1,001 - $15,000",,st,wfc$v
822,20011082,,,"wells fargo & company depositary shares, each representing a 1/1,000th interest in a share of non-cumulative perpetual class a preferred stock, series v (wfc$v) [st] filing status: new subholding of: the neal patrick dunnirrevocable trustuad 1/19/2012",p,01/14/2019,,"$1,001 - $15,000",,st,wfc$v
823,20011082,,"mond jam
neal patr
cription: o
ns 100% o","es ira #4 ick dunn irrevocable trust uad 1/19/ wns 25% of dunn properties llc and dsi llc. owns50% of gulf f northwestern mutual whole life insurance policy, has a bank account and owns s",2012,rest),,nd west pcb hold tock in a bank.,,,
824,20012610,,,alibaba group holding limited american depositary shares each representing eight ordinary share (baba) [st] filing status: new subholding of: proequities,p,10/15/2019,,"$1,001 - $15,000",,st,baba
825,20012610,,,alphabet inc. - class a (googl) [st],s,10/15/2019,,"$1,001 - $15,000",,st,googl
826,20012610,,,"amazon.com, inc. (amzn) [st] filing status: new subholding of: proequities",s,10/15/2019,,"$1,001 - $15,000",,st,amzn
827,20012610,,,"american electric power company, inc. (aep) [st]",p,10/15/2019,,"$1,001 - $15,000",,st,aep
828,20012610,,,at&t inc. (t) [st] filing status: new subholding of: proequities,p,10/15/2019,,"$1,001 - $15,000",,st,t
829,20012610,,,berkshire hathaway inc. new (brk.b) [st],s,10/15/2019,,"$1,001 - $15,000",,st,brk.b
830,20012610,,,diageo plc (deo) [st] filing status: new subholding of: proequities,p,10/15/2019,,"$1,001 - $15,000",,st,deo
831,20012610,,,"hannon armstrong sustainable infrastructure capital, inc. (hasi) [st]",p,10/15/2019,,"$1,001 - $15,000",,st,hasi
832,20012610,,,intel corporation (intc) [st] filing status: new subholding of: proequities,s,10/15/2019,,"$1,001 - $15,000",,st,intc
833,20012610,,,thermo fisher scientific inc (tmo) [st],s,10/15/2019,,"$1,001 - $15,000",,st,tmo
834,20011133,,,sanders opportunity fund l.p. [hn] filing status: new description: not a sale--this is a cashdistribution froma private equity fund.,s,01/03/2019,,"$1,001 - $15,000",,,
835,20010991,,,enterprise products partners l.p. (epd) [st] filing status: new,s,12/12/2018,,"$1,001 - $15,000",,st,epd
836,20010991,,,mplx lp common units representing limited partner interests (mplx) [st],s,12/07/2018,,"$1,001 - $15,000",,st,mplx
837,20010991,,,mplx lp common units representing limited partner interests (mplx) [st] filing status: new,s,12/04/2018,,"$1,001 - $15,000",,st,mplx
838,20010991,,,noble midstream partners lp common units representing limited partner interests (nblx) [st],p,12/12/2018,,"$1,001 - $15,000",,st,nblx
839,20010991,,,noble midstream partners lp common units representing limited partner interests (nblx) [st] filing status: new,p,12/04/2018,,"$1,001 - $15,000",,st,nblx
840,20010991,,,pembina pipeline corp. ordinary shares (pba) [st],s,12/12/2018,,"$1,001 - $15,000",,st,pba
841,20010991,,,semgroup corporation class a (semg) [st] filing status: new,p,12/13/2018,,"$1,001 - $15,000",,st,semg
842,20010991,,,"targa resources, inc. (trgp) [st]",p,12/07/2018,,"$1,001 - $15,000",,st,trgp
843,20011669,,,sysco corporation (syy) [st] filing status: new subholding of: pannill 1985 joint venture,p,04/17/2019,,"$1,001 - $15,000",,st,syy
844,20011669,,,"walgreens boots alliance, inc. (wba) [st]",s,04/17/2019,,"$1,001 - $15,000",,st,wba
845,20011261,,,"american infrastructure mlp associates fund lp [hn] filing status: new description: cash distribution from pri partners.vate equity fund, representing the proceeds from th",s,03/08/2019,,"$50,001 - $100,000 e fund's sale of tun",,,
846,20011261,,,semgroup corporation class a (semg) [st] filing status: new,s,02/04/2019,,"$1,001 - $15,000",,st,semg
847,20011855,,,accenture plc class a ordinary shares (acn) [st] filing status: new subholding of: filer brokerage account,s,05/31/2019,,"$1,001 - $15,000",,st,acn
848,20011855,,,"caci international, inc. class a (caci) [st]",s,05/31/2019,,"$1,001 - $15,000",,st,caci
849,20011855,,,cerner corporation (cern) [st] filing status: new subholding of: filer brokerage account,s,05/31/2019,,"$1,001 - $15,000",,st,cern
850,20011855,,,cognizant technology solutions corporation - class a (ctsh) [st],s,05/31/2019,,"$1,001 - $15,000",,st,ctsh
851,20011855,,,costco wholesale corporation (cost) [st] filing status: new subholding of: filer brokerage account,s,05/31/2019,,"$1,001 - $15,000",,st,cost
852,20011855,,,"darden restaurants, inc. (dri) [st]",s,05/31/2019,,"$1,001 - $15,000",,st,dri
853,20011855,,,ecolab inc. (ecl) [st] filing status: new subholding of: filer brokerage account,s,05/31/2019,,"$1,001 - $15,000",,st,ecl
854,20011855,,,"fiserv, inc. (fisv) [st]",s,05/31/2019,,"$1,001 - $15,000",,st,fisv
855,20011855,,,intuit inc. (intu) [st] filing status: new subholding of: filer brokerage account,s,05/31/2019,,"$1,001 - $15,000",,st,intu
856,20011855,,,microsoft corporation (msft) [st],s,05/31/2019,,"$1,001 - $15,000",,st,msft
857,20011855,,,"o'reilly automotive, inc. (orly) [st] filing status: new subholding of: filer brokerage account",s,05/31/2019,,"$1,001 - $15,000",,st,orly
858,20011855,,,"roper technologies, inc. (rop) [st]",s,05/31/2019,,"$1,001 - $15,000",,st,rop
859,20011855,,,starbucks corporation (sbux) [st] filing status: new subholding of: filer brokerage account,s,05/31/2019,,"$1,001 - $15,000",,st,sbux
860,20011855,,,thermo fisher scientific inc (tmo) [st],s,05/31/2019,,"$1,001 - $15,000",,st,tmo
